UserID,Split,DegreeType,CurrentlyEmployed,ManagedOthers,WorkHistoryTopic,WorkHistoryLevel,SeniorLevel
689476,Train,1,0,0,0,1,2
689488,Train,0,0,0,0,2,4
689755,Train,0,1,1,17,2,4
689918,Train,1,0,0,0,3,3
689932,Train,1,0,1,0,1,6
689958,Train,0,1,0,0,1,1
690067,Train,4,1,0,0,1,1
690078,Train,5,1,0,0,2,2
690188,Train,3,1,0,0,1,4
690281,Train,4,0,1,11,3,6
690317,Train,3,1,0,0,2,3
690360,Test,1,1,0,0,2,4
690405,Train,2,0,0,8,3,4
690444,Train,4,0,0,0,2,4
690515,Train,1,0,0,14,1,6
690598,Train,0,1,0,0,3,6
690630,Train,4,1,1,0,3,6
690631,Test,1,0,1,0,2,2
691043,Train,1,1,0,0,2,3
691144,Train,1,0,1,11,3,3
691176,Train,3,1,1,10,3,3
691247,Train,1,0,0,0,1,4
691277,Train,4,1,0,0,3,3
691300,Test,4,1,0,0,1,3
691566,Train,4,1,0,10,1,3
691568,Train,5,1,1,0,3,4
691592,Train,3,1,0,11,2,2
691653,Train,3,0,0,0,1,0
691666,Train,1,1,1,0,3,5
691820,Train,6,1,0,0,2,3
691824,Train,4,1,1,0,1,3
691919,Train,4,1,1,0,1,5
691923,Train,1,0,0,0,1,3
692139,Train,4,1,0,0,2,5
692164,Train,4,1,0,0,2,3
692211,Train,4,0,1,0,1,1
692249,Train,0,0,0,0,3,3
692297,Train,4,0,0,0,3,6
692331,Train,4,1,1,0,3,6
692783,Train,4,0,1,0,1,3
692875,Train,0,0,0,0,3,5
692986,Train,3,1,1,0,2,6
693051,Train,3,1,1,0,2,4
693196,Train,4,1,0,0,3,5
693238,Train,3,1,0,0,3,4
693466,Train,0,1,1,12,3,4
693584,Train,5,1,0,0,1,4
693586,Train,5,1,0,0,3,5
693643,Train,3,0,0,0,1,3
693701,Train,1,0,0,0,2,6
693862,Train,1,0,0,0,1,1
693920,Train,4,0,0,0,1,5
694062,Train,1,1,0,0,3,5
694076,Train,4,0,0,3,1,1
694101,Train,1,1,0,0,3,3
694127,Train,3,1,1,0,1,3
694170,Train,1,0,1,0,2,3
694171,Train,3,1,1,0,2,3
694186,Train,3,1,0,0,1,5
694345,Train,4,1,0,0,2,4
694437,Train,1,0,0,0,1,3
694444,Test,5,1,0,0,2,3
694463,Train,0,1,0,8,3,5
694532,Train,0,1,1,0,3,5
694679,Train,4,0,0,0,1,0
694950,Train,0,1,0,0,2,2
695034,Train,5,1,0,0,2,4
695165,Train,1,1,0,0,1,3
695234,Train,3,1,1,0,0,2
695394,Train,5,1,0,0,3,6
695552,Train,1,1,1,0,0,3
695769,Train,3,1,0,0,1,3
695867,Train,4,0,0,0,1,1
696037,Train,1,1,0,0,2,3
696110,Train,3,1,0,0,2,3
696134,Train,0,1,0,0,1,5
696167,Train,4,0,1,0,2,4
696171,Train,4,1,1,0,3,4
696366,Train,3,0,0,0,3,6
696433,Train,0,0,1,0,2,6
696447,Train,1,0,0,10,1,3
696601,Train,0,0,0,0,3,4
696634,Train,1,1,0,0,2,6
696725,Train,3,1,0,0,2,2
696759,Train,4,0,0,0,3,4
696764,Train,3,0,1,0,2,3
696804,Train,4,1,1,0,1,3
696927,Train,4,1,0,0,3,6
697106,Train,1,0,1,0,2,6
697224,Train,4,1,1,0,3,5
697267,Train,4,0,0,0,3,4
697296,Train,3,0,1,0,2,6
697358,Test,3,0,1,0,3,4
697408,Train,4,1,1,0,3,6
697468,Train,5,1,0,0,0,3
697494,Train,2,1,0,0,3,3
697499,Train,4,0,1,0,3,5
697505,Train,4,0,1,0,3,5
697547,Test,0,1,0,0,1,4
697592,Train,1,1,0,0,1,1
697655,Train,4,0,0,0,2,4
697761,Train,0,0,0,0,2,4
697838,Train,4,1,1,19,2,5
698000,Train,1,0,0,3,2,3
698157,Train,1,1,0,0,2,4
698211,Train,0,0,0,0,1,3
698221,Test,4,1,1,0,3,6
698255,Train,3,1,0,0,2,4
698382,Test,0,1,0,0,1,1
698384,Test,4,1,0,0,2,1
698392,Train,4,1,0,0,2,4
698399,Train,1,0,0,0,2,2
698455,Train,0,1,1,0,1,0
698785,Train,5,1,0,0,3,3
698837,Train,1,1,0,0,3,6
699071,Train,4,1,0,0,1,2
699092,Train,3,0,1,0,1,3
699165,Train,0,1,1,0,1,1
699187,Train,1,0,0,0,2,2
699389,Train,4,0,1,13,1,1
699457,Train,1,1,0,8,3,4
699463,Test,4,1,0,0,1,4
699620,Train,0,1,1,0,3,4
699688,Train,1,0,0,0,2,3
699701,Train,3,0,0,0,1,4
699757,Train,3,1,0,0,2,2
699779,Train,4,1,0,0,3,4
699922,Train,5,1,0,0,1,4
699939,Train,4,0,0,0,0,0
699949,Train,4,0,0,0,0,4
700067,Train,4,0,0,0,3,6
700070,Train,0,1,0,0,2,3
700136,Train,1,0,0,0,3,3
700441,Train,4,1,1,11,1,5
700497,Train,5,0,1,0,3,5
700675,Train,4,1,1,0,2,3
700693,Train,0,1,0,0,1,2
700832,Train,4,1,0,1,1,5
700958,Train,0,0,0,0,1,1
700963,Train,4,0,1,0,3,3
700982,Train,1,1,0,14,3,4
701061,Train,0,0,0,0,3,5
701080,Train,1,1,1,0,3,5
701098,Train,4,1,1,0,3,4
701100,Train,4,1,0,0,1,3
701142,Train,1,0,0,0,3,6
701179,Train,4,1,1,0,3,4
701321,Train,5,0,1,0,3,5
701329,Train,1,0,1,0,1,4
701781,Train,4,0,0,0,3,6
701879,Train,3,1,1,0,1,4
701940,Train,1,0,1,0,3,6
702278,Train,4,1,1,0,2,3
702417,Train,5,1,1,0,3,6
702441,Train,5,1,0,0,1,5
702480,Train,3,0,0,0,2,3
702521,Train,4,0,1,0,3,5
702820,Train,4,0,0,0,2,5
702896,Train,4,1,0,0,2,3
702935,Train,4,0,0,0,1,3
703023,Train,0,1,0,0,2,4
703177,Train,4,1,0,0,2,4
703236,Train,1,1,0,0,1,1
703275,Train,1,0,0,8,3,3
703300,Train,1,1,1,0,2,5
703380,Test,4,0,0,0,1,6
703415,Test,1,1,0,0,3,4
703512,Train,4,1,0,0,2,2
703522,Train,4,1,0,0,1,3
703541,Train,1,0,1,0,3,5
703692,Train,3,1,0,8,3,3
703706,Train,3,1,1,0,3,4
703821,Train,1,1,1,3,3,4
703868,Train,0,0,0,0,2,4
703882,Train,1,0,0,0,3,5
703918,Train,1,0,0,0,1,6
703982,Train,3,1,0,0,3,4
704079,Train,0,1,0,0,3,4
704080,Train,1,0,0,0,3,2
704148,Train,4,0,1,0,2,3
704205,Train,4,1,0,0,1,4
704249,Train,1,0,0,0,3,3
704259,Test,4,1,0,0,2,2
704268,Test,0,0,0,0,3,6
704443,Train,4,0,1,0,2,4
704519,Train,4,1,0,0,2,3
704629,Train,4,1,1,4,2,6
704646,Train,2,0,1,0,2,4
704659,Train,4,1,0,0,2,3
704688,Train,4,1,1,10,2,3
704724,Train,5,0,0,0,3,4
704816,Train,1,1,0,0,3,3
704868,Train,5,1,1,0,1,3
704950,Test,1,0,0,0,3,4
705049,Train,1,1,1,0,2,6
705071,Train,3,0,1,0,1,6
705159,Train,4,0,1,0,1,4
705166,Train,4,1,1,13,3,4
705174,Train,4,1,0,0,3,4
705226,Train,5,0,0,0,1,4
705306,Train,4,0,0,0,1,3
705379,Train,0,1,0,0,3,5
705555,Train,5,0,0,0,3,6
705588,Train,4,1,0,0,3,4
705673,Train,1,0,1,0,0,4
705720,Train,1,0,0,0,2,5
705781,Train,5,1,0,0,1,6
705846,Train,2,1,1,10,2,6
705898,Train,4,1,1,11,2,3
705973,Train,1,0,1,0,1,6
706017,Train,4,1,0,0,2,4
706029,Train,1,1,1,0,1,3
706037,Train,0,1,1,10,2,3
706040,Train,1,1,0,8,2,1
706276,Train,4,1,1,0,3,6
706343,Train,1,1,0,0,3,3
706354,Train,1,1,0,17,2,1
706752,Test,1,1,1,0,3,5
706846,Train,4,1,0,0,3,6
706906,Train,4,0,0,19,3,6
707013,Train,4,0,1,0,3,5
707062,Train,3,1,0,0,2,2
707292,Train,1,0,0,0,3,6
707323,Train,4,0,0,4,1,5
707449,Train,3,0,0,0,1,3
707587,Train,5,1,1,0,1,3
707620,Train,5,1,0,0,3,3
707675,Train,1,1,0,0,2,3
707708,Train,0,1,0,18,2,4
707757,Train,1,0,0,0,0,3
707799,Train,3,0,1,0,0,2
707873,Train,3,1,0,0,2,2
707892,Train,1,1,1,0,2,3
707953,Train,1,1,0,11,2,2
708019,Train,4,0,0,0,3,4
708214,Train,0,0,0,0,1,6
708308,Train,4,1,1,0,3,3
708335,Train,1,0,0,0,1,2
708446,Train,3,1,0,0,1,6
708507,Train,1,1,0,0,2,5
708509,Train,4,0,0,0,1,1
708536,Train,4,0,0,0,1,4
708551,Train,1,1,0,0,1,1
708716,Train,3,0,1,16,3,5
708945,Train,5,0,0,0,2,4
708950,Train,6,0,1,0,1,3
708968,Train,4,1,0,19,2,3
709110,Train,1,0,1,0,1,3
709214,Train,4,0,0,0,2,5
709503,Train,3,1,0,0,1,3
709558,Train,4,0,1,0,3,3
709568,Train,1,0,0,4,0,
709570,Train,3,1,0,0,2,4
709644,Train,0,1,1,0,1,4
709664,Train,4,1,0,0,2,5
709711,Train,4,1,0,0,2,4
709713,Train,1,0,1,0,3,3
709858,Train,0,1,0,0,2,3
709862,Train,2,0,0,0,3,2
709911,Train,3,1,0,0,1,3
709932,Train,1,1,0,0,1,3
709942,Train,1,0,1,0,3,4
710030,Train,1,1,0,0,2,4
710053,Train,1,1,1,0,2,4
710067,Train,1,0,1,0,1,3
710231,Train,4,0,0,16,2,5
710264,Train,4,1,0,0,2,2
710299,Train,0,1,1,0,2,6
710365,Train,1,1,1,0,1,5
710401,Train,4,0,0,0,3,1
710476,Train,4,0,0,0,2,6
710527,Train,5,1,0,0,1,1
710528,Train,1,1,0,0,3,3
710571,Train,4,1,1,0,1,4
710705,Train,4,0,1,5,2,3
710862,Train,4,1,0,0,3,4
711090,Train,0,1,1,0,1,6
711144,Train,4,1,1,0,3,5
711176,Train,4,1,0,0,2,5
711198,Train,0,0,0,0,2,2
711293,Train,4,1,1,0,1,4
711498,Train,4,1,0,0,3,6
711525,Train,4,0,0,0,3,4
711584,Train,4,1,0,0,3,5
711663,Train,4,0,1,0,3,4
711685,Train,3,1,0,0,3,4
711747,Train,4,1,1,0,3,3
711812,Train,1,0,1,0,0,3
711846,Train,1,1,0,0,2,2
711883,Train,0,1,0,0,3,3
711945,Train,0,1,0,0,3,5
712095,Test,1,1,0,0,3,4
712118,Train,0,0,0,10,3,3
712170,Train,2,0,1,16,2,4
712272,Train,4,1,0,10,2,4
712353,Train,4,1,0,0,2,3
712363,Train,0,1,0,13,3,3
712364,Train,1,0,0,0,1,2
712394,Train,4,1,1,0,1,4
712433,Train,5,0,0,0,1,3
712515,Train,1,0,0,0,1,2
712559,Train,4,0,1,0,3,6
712611,Train,4,1,0,0,3,6
712641,Train,3,1,1,0,1,4
712660,Train,4,1,0,0,2,4
712709,Train,3,0,0,0,3,6
712800,Train,4,1,1,9,2,3
712842,Train,4,1,0,0,3,3
712934,Train,1,1,0,0,2,3
712979,Train,0,0,1,0,2,4
712990,Test,1,0,0,0,1,1
713020,Train,4,1,0,0,2,3
713366,Train,4,1,1,9,3,4
713448,Train,3,0,0,0,2,3
713452,Train,1,1,1,0,2,3
713545,Train,0,0,0,0,1,4
713606,Train,3,1,0,10,2,6
713786,Train,2,0,1,0,3,3
713794,Train,4,1,0,0,1,3
713950,Train,1,0,0,0,3,4
714186,Train,1,0,0,0,1,5
714221,Train,1,1,0,0,3,4
714633,Train,6,1,1,0,2,5
714696,Train,5,1,0,0,2,4
714773,Train,1,0,0,0,1,2
714793,Train,1,0,1,0,1,4
714844,Train,0,0,1,3,1,1
714903,Train,1,0,1,8,2,6
714929,Train,1,0,0,0,2,4
714952,Train,4,1,0,0,2,2
714976,Train,4,1,0,0,1,2
714996,Train,4,1,0,0,3,3
715006,Train,4,1,1,0,3,5
715007,Train,1,0,1,8,2,6
715105,Train,1,0,1,0,3,6
715236,Train,4,0,1,0,1,5
715305,Train,4,1,0,19,2,3
715335,Train,1,1,0,0,1,3
715518,Train,1,1,0,0,3,3
715538,Train,1,0,0,0,2,6
715544,Train,1,1,0,0,3,3
715566,Train,0,1,0,0,1,3
715664,Train,4,1,0,0,1,2
715812,Train,5,1,0,0,1,6
715933,Train,2,1,1,0,2,5
715972,Train,1,1,1,0,1,4
716025,Train,5,1,0,0,0,0
716096,Train,4,0,0,0,2,4
716141,Train,1,1,1,12,3,3
716158,Train,4,1,1,0,2,6
716207,Train,5,0,0,0,3,2
716214,Train,4,0,0,0,1,2
716216,Train,1,0,0,0,1,2
716340,Train,4,0,0,0,1,3
716525,Train,0,1,0,18,2,4
716534,Train,4,0,1,0,3,6
716536,Train,4,0,0,0,2,4
716666,Train,3,0,0,0,1,6
716718,Train,3,1,1,0,3,3
716728,Train,3,1,1,0,2,2
716782,Train,0,0,1,0,3,4
716877,Train,4,1,0,0,3,4
716911,Train,1,0,1,0,2,3
716919,Train,4,1,0,0,3,3
717013,Train,3,1,1,9,2,5
717091,Train,0,1,0,0,3,4
717148,Train,4,1,0,0,3,4
717157,Train,3,1,1,13,3,6
717212,Train,4,1,0,0,2,6
717313,Train,3,0,0,0,3,6
717367,Train,1,0,1,0,1,2
717462,Train,4,1,1,0,2,5
717489,Train,1,1,0,0,1,4
717541,Train,3,1,0,0,2,5
717603,Train,5,1,1,0,3,4
717626,Train,1,0,1,0,1,1
717645,Train,0,1,0,0,2,3
717678,Train,1,0,1,0,2,4
717703,Train,3,1,0,0,0,1
717737,Train,4,0,1,0,1,5
717749,Train,0,0,0,0,2,3
717756,Train,5,1,0,1,2,6
717769,Train,4,1,1,0,3,2
717907,Train,4,0,0,0,1,2
717908,Train,4,1,0,0,2,3
717921,Train,5,1,1,0,3,4
718099,Train,4,0,0,0,3,6
718163,Train,1,0,1,0,2,4
718258,Train,3,1,0,0,2,3
718281,Train,4,0,1,0,3,5
718338,Train,5,0,1,0,0,2
718817,Train,0,1,0,0,3,6
718900,Train,1,1,0,0,3,3
719034,Train,3,1,0,0,2,5
719108,Train,1,1,1,0,3,6
719111,Train,4,0,0,0,1,2
719137,Train,4,0,0,0,2,6
719183,Test,1,1,0,0,1,2
719232,Train,3,1,0,0,2,3
719241,Train,5,1,0,0,2,5
719301,Train,1,1,0,0,0,
719340,Train,1,1,0,0,1,3
719556,Train,1,1,0,7,3,6
719707,Train,4,1,0,0,2,6
719715,Train,4,1,0,0,2,2
719875,Train,4,1,1,0,2,3
719893,Train,3,0,0,0,3,5
719990,Train,3,0,0,0,1,3
720006,Train,3,1,0,0,1,3
720129,Train,3,0,1,0,2,6
720154,Train,4,0,1,9,2,6
720219,Train,0,1,1,0,3,3
720301,Train,1,1,1,0,1,4
720311,Train,2,1,0,0,2,4
720358,Train,4,0,0,0,2,3
720367,Train,4,0,0,0,2,3
720405,Train,3,1,1,0,2,4
720471,Train,4,1,0,0,3,6
720483,Train,5,1,0,0,2,3
720571,Train,4,1,0,3,1,3
720603,Train,4,1,0,0,1,3
720747,Train,5,0,0,0,2,4
720771,Train,1,1,0,12,3,4
720864,Train,4,1,1,0,2,6
720872,Train,3,1,0,0,1,3
720940,Train,5,1,1,0,3,4
721056,Train,4,0,0,0,1,3
721094,Train,3,1,0,0,1,3
721124,Train,0,1,0,0,3,5
721214,Train,4,0,0,0,3,3
721247,Train,5,0,0,0,2,4
721301,Train,1,0,0,8,3,6
721369,Train,0,0,0,0,3,6
721428,Test,5,0,0,0,1,6
721596,Train,5,1,0,0,3,6
721672,Train,5,1,1,0,3,4
721707,Train,4,0,0,0,2,4
721712,Train,3,0,0,0,1,4
721719,Train,1,0,1,0,1,3
721881,Train,1,0,0,0,1,3
721920,Train,3,1,1,0,3,5
722061,Train,1,0,1,0,3,2
722104,Train,2,1,0,0,0,2
722177,Train,1,1,0,17,3,3
722255,Train,3,1,0,0,3,3
722277,Train,3,1,0,0,2,3
722357,Train,1,0,0,0,2,4
722457,Train,4,1,0,0,2,3
722555,Train,3,1,1,0,2,4
722627,Train,3,1,1,0,1,2
722636,Train,4,1,0,0,1,1
722665,Train,1,1,0,0,3,3
722839,Train,4,1,1,0,2,4
722852,Train,4,1,0,0,2,6
722912,Train,1,1,0,0,2,2
722959,Train,0,0,0,19,1,4
723002,Train,3,1,1,0,3,6
723208,Train,3,1,0,0,1,3
723255,Train,1,1,0,0,3,3
723403,Train,1,1,1,0,2,2
723575,Train,3,1,1,0,1,1
723625,Train,0,0,0,0,1,3
723749,Train,4,1,0,0,3,2
723771,Train,4,1,0,9,2,3
723861,Train,4,1,0,0,3,3
723889,Train,4,1,0,0,1,3
724052,Train,4,1,0,0,1,3
724058,Train,0,0,0,0,2,6
724097,Train,1,0,0,0,3,5
724168,Train,4,1,1,0,1,1
724299,Train,3,0,0,0,0,1
724356,Train,3,0,0,0,3,3
724381,Train,4,0,1,0,0,3
724449,Train,3,1,0,0,3,3
724476,Train,4,1,0,0,0,4
724627,Train,0,0,0,0,3,6
724639,Train,4,1,0,11,3,5
724719,Train,1,0,1,0,2,6
724767,Train,4,1,0,0,2,4
724784,Train,1,1,0,0,2,1
725002,Train,3,1,0,0,1,4
725081,Train,2,1,1,0,1,3
725122,Train,4,1,0,0,1,4
725173,Train,1,0,0,0,1,6
725174,Train,2,0,1,0,3,5
725197,Train,4,1,1,0,2,2
725242,Train,0,1,0,0,1,2
725252,Train,5,1,1,0,3,4
725282,Train,4,1,0,0,3,4
725388,Train,4,1,0,0,2,6
725409,Train,3,1,1,11,2,3
725520,Train,1,1,1,0,3,5
725617,Train,0,0,1,0,2,4
725619,Train,1,1,0,0,1,5
725716,Train,4,1,1,0,3,4
725722,Train,3,0,0,9,2,6
725891,Train,4,0,0,0,1,1
726032,Train,4,0,0,0,1,3
726160,Train,4,1,0,0,3,6
726296,Train,0,1,1,0,1,6
726301,Train,1,0,0,15,3,6
726352,Train,4,1,0,0,2,3
726377,Train,1,1,0,0,2,4
726516,Train,1,1,0,0,3,5
726517,Train,4,1,0,0,3,4
726525,Train,4,1,0,0,1,3
726576,Train,0,0,1,0,3,4
726654,Train,4,0,0,6,3,3
726765,Train,4,1,0,0,2,4
726811,Train,4,0,0,0,1,4
726933,Train,3,1,1,11,3,5
727150,Train,3,0,0,8,2,2
727157,Train,4,0,0,0,2,3
727460,Train,0,1,1,0,3,3
727466,Train,3,1,0,0,2,3
727771,Train,1,1,0,0,0,4
727774,Train,1,1,1,0,2,4
727795,Train,3,1,1,0,3,5
727812,Train,3,1,1,0,2,3
727869,Train,4,0,1,0,1,3
727944,Train,1,0,1,0,1,6
727967,Train,4,1,1,0,3,4
728010,Train,1,1,1,0,3,4
728089,Train,1,1,1,0,1,3
728090,Train,1,0,0,18,1,3
728120,Train,3,1,1,0,3,5
728238,Train,1,0,0,0,1,4
728322,Train,1,0,0,0,3,6
728500,Train,1,1,0,0,1,2
728506,Train,0,1,0,0,2,6
728659,Train,1,0,0,0,3,4
728660,Train,4,0,0,0,0,0
728755,Train,0,1,1,0,3,5
728810,Train,0,0,1,0,1,4
728852,Train,2,1,1,11,3,4
728860,Train,1,0,0,11,3,5
728928,Train,0,1,0,0,1,3
728984,Train,4,1,0,0,3,4
728990,Train,4,1,0,0,3,5
729001,Train,4,0,0,0,3,6
729012,Train,4,1,0,0,2,3
729116,Train,5,1,1,0,2,4
729177,Train,3,0,1,0,2,4
729252,Train,4,1,1,0,3,4
729275,Train,3,0,1,0,1,1
729590,Train,1,0,0,0,1,3
729666,Train,1,1,1,0,0,2
729720,Train,4,0,1,0,2,3
729755,Train,4,1,0,0,2,4
729938,Train,1,1,1,0,2,4
730055,Train,1,1,1,0,2,5
730110,Train,1,1,0,0,2,3
730119,Train,4,1,0,0,2,6
730229,Train,5,1,0,0,3,3
730268,Train,1,1,1,0,2,3
730279,Train,4,1,0,0,1,3
730284,Train,5,1,1,0,3,5
730321,Train,4,0,0,0,1,4
730347,Train,3,0,0,0,0,1
730534,Train,4,1,0,0,2,3
730542,Train,1,1,1,0,3,4
730595,Train,4,0,0,0,2,4
730607,Train,5,1,0,0,2,3
730618,Train,3,1,1,1,3,3
730649,Train,3,1,0,0,2,4
730711,Train,1,1,1,0,2,6
730716,Train,1,1,0,0,2,1
730823,Train,1,1,0,0,1,6
730843,Train,5,1,0,0,3,3
730896,Train,5,1,0,14,3,5
730994,Train,5,0,1,0,1,3
731020,Train,0,0,0,0,3,2
731100,Train,5,1,1,0,2,3
731228,Train,1,0,1,0,1,5
731249,Train,4,0,0,0,2,2
731278,Train,4,1,1,0,2,2
731346,Train,4,1,1,0,1,1
731427,Train,4,0,0,12,3,5
731544,Train,1,0,0,8,0,1
731559,Train,1,1,0,0,2,3
731810,Train,1,0,0,0,2,6
731923,Train,4,1,0,0,1,3
731981,Train,0,0,0,0,3,4
731985,Test,5,1,1,0,3,6
732060,Train,2,0,1,0,2,6
732255,Train,0,0,0,0,1,4
732298,Train,4,1,0,0,2,3
732455,Train,3,0,0,0,2,3
732528,Train,3,1,0,0,3,4
732615,Train,3,1,0,0,3,6
732635,Train,1,1,1,14,2,3
732641,Train,1,1,1,0,2,1
732659,Train,4,1,0,14,2,5
732667,Train,4,0,1,0,2,5
732962,Train,4,0,1,0,1,6
733026,Train,5,0,0,0,3,6
733163,Train,1,0,1,0,1,2
733174,Train,3,0,0,10,2,6
733272,Train,0,0,0,18,3,3
733362,Train,4,1,0,0,1,5
733396,Train,4,1,0,0,3,3
733464,Train,3,0,0,0,3,5
733543,Train,2,1,0,0,3,2
733546,Train,0,1,1,0,3,4
733626,Train,1,1,1,7,3,4
733720,Train,3,0,1,0,2,4
733722,Train,4,0,0,0,1,3
733840,Train,1,1,0,9,3,5
733932,Train,4,1,0,0,1,2
733961,Train,0,0,0,0,3,4
734026,Train,4,1,0,0,2,3
734065,Train,0,1,1,0,3,6
734117,Train,4,1,0,0,2,4
734138,Train,5,0,0,0,3,6
734239,Test,1,0,0,0,2,4
734355,Train,2,0,1,0,1,4
734396,Train,1,1,0,0,2,3
734466,Train,3,1,1,0,3,6
734547,Train,3,0,0,3,2,6
734594,Train,4,1,0,0,2,4
734655,Train,5,0,1,0,2,4
734784,Train,4,1,0,0,3,6
734949,Train,4,1,0,0,1,4
734958,Train,4,1,0,0,3,4
735108,Train,1,1,0,9,3,4
735142,Train,5,1,0,0,3,4
735345,Train,4,0,0,0,3,3
735451,Train,3,0,0,0,1,1
735502,Train,0,1,1,0,3,4
735508,Train,4,1,0,0,1,3
735601,Train,0,1,0,0,1,4
735740,Train,4,0,0,0,2,1
735747,Train,4,1,0,15,3,4
735809,Train,5,1,0,0,2,4
735885,Train,0,0,0,0,1,5
735930,Train,3,1,0,0,2,2
735941,Train,1,0,0,16,1,6
735968,Train,4,1,1,0,3,3
736056,Train,0,1,1,0,3,5
736097,Train,0,1,0,0,2,6
736105,Train,0,1,0,0,3,3
736145,Train,1,1,0,0,2,1
736157,Train,0,0,0,0,2,5
736232,Train,4,1,1,0,3,2
736306,Train,1,0,0,0,3,2
736483,Train,1,1,0,10,2,3
736520,Train,1,1,0,2,2,3
736527,Train,4,1,0,0,0,1
736573,Train,4,0,0,0,3,2
736575,Train,4,0,0,0,2,4
736594,Train,0,0,0,0,3,4
736632,Train,4,1,0,0,1,3
736690,Train,0,0,1,0,3,6
736889,Train,4,1,0,0,0,1
736903,Test,1,1,0,0,0,1
737052,Train,0,1,1,0,2,5
737108,Train,1,0,0,0,2,3
737162,Train,1,1,0,0,2,4
737172,Train,1,1,1,0,2,4
737218,Train,3,1,0,0,1,4
737324,Train,4,1,1,3,2,2
737375,Train,3,1,0,0,3,5
737376,Train,4,0,0,0,1,6
737469,Train,4,1,0,0,3,5
737662,Train,1,1,0,12,2,6
737836,Train,5,1,0,0,2,2
738109,Train,4,0,0,0,0,2
738139,Train,0,0,0,0,2,3
738149,Train,4,1,0,0,2,3
738196,Train,4,1,0,0,2,6
738267,Train,4,0,0,0,1,1
738378,Train,0,0,0,0,2,3
738433,Train,5,1,1,0,3,5
738446,Train,3,0,0,0,3,3
738483,Train,4,1,0,0,3,5
738490,Train,4,0,1,0,2,3
738775,Train,5,0,1,0,1,4
738804,Train,4,1,0,1,1,1
738817,Train,1,1,0,0,2,4
738842,Train,1,1,0,8,2,2
738883,Train,3,0,0,18,2,4
739039,Train,2,0,0,0,1,2
739080,Train,0,0,1,1,3,4
739168,Train,4,1,0,9,3,5
739248,Train,4,1,0,0,1,3
739276,Train,1,1,0,0,3,3
739310,Train,0,1,0,0,3,6
739354,Train,4,1,0,0,3,4
739467,Train,4,0,1,0,3,4
739485,Train,1,0,0,0,3,4
739486,Train,0,1,0,0,2,4
739560,Train,4,0,0,0,1,2
739631,Train,3,0,0,0,2,3
739727,Train,3,0,0,11,2,5
739748,Train,5,1,0,0,1,4
739801,Test,1,1,0,0,3,2
739829,Train,3,1,0,0,1,2
740090,Train,6,0,0,2,3,4
740104,Train,1,1,0,0,1,4
740138,Train,0,1,1,0,3,6
740280,Train,4,1,0,0,2,4
740568,Train,3,1,0,0,2,2
740776,Test,0,0,0,16,2,5
741060,Train,1,1,0,0,3,2
741288,Train,4,1,0,0,3,5
741389,Train,0,0,0,0,1,3
741409,Train,1,0,0,0,1,1
741452,Train,4,1,0,0,2,3
741520,Train,4,0,0,0,2,6
741536,Train,3,0,1,0,2,6
741599,Train,1,1,0,0,3,4
741605,Train,3,0,0,0,3,3
741721,Train,4,1,0,0,3,3
741752,Train,5,1,1,0,2,3
741775,Train,1,0,0,6,1,3
741831,Train,3,0,0,0,1,2
741842,Train,0,0,1,0,2,6
741880,Train,1,0,0,0,1,1
741989,Train,3,1,0,0,3,3
742104,Train,0,0,1,0,2,6
742124,Train,4,0,0,0,1,1
742216,Train,1,1,0,2,3,4
742241,Train,3,0,0,11,1,1
742253,Train,4,1,0,1,3,3
742334,Train,1,1,1,0,3,2
742364,Train,5,1,0,0,1,3
742406,Train,4,1,0,0,2,3
742459,Train,5,1,1,0,2,4
742466,Train,4,1,1,0,3,5
742499,Train,4,1,0,0,1,1
742661,Train,1,1,0,0,2,2
742715,Train,3,0,1,16,3,5
742774,Train,4,1,0,0,2,6
742792,Train,5,1,1,0,3,4
742805,Train,2,0,0,14,2,5
742814,Train,1,0,1,0,3,3
742920,Train,3,0,0,0,1,4
742959,Train,4,1,0,0,2,3
742983,Train,4,1,0,0,2,1
743011,Train,4,1,1,0,1,4
743056,Train,4,1,0,0,2,4
743161,Train,5,1,1,0,3,3
743205,Train,0,0,0,17,3,3
743231,Train,0,1,0,0,2,4
743279,Train,4,1,0,0,3,3
743495,Train,5,0,0,0,3,6
743508,Train,5,0,0,9,2,4
743553,Train,4,1,0,0,3,6
743585,Train,1,1,1,0,2,1
743769,Train,4,1,0,0,2,4
743785,Train,4,1,0,1,2,5
743813,Train,4,1,0,0,2,3
743846,Train,4,1,1,0,2,6
743872,Train,1,1,0,0,2,3
743908,Train,1,1,0,0,3,5
743976,Train,0,0,1,0,3,4
744166,Train,3,1,0,0,2,6
744353,Train,4,1,1,12,2,6
744385,Train,5,0,0,0,3,4
744404,Train,0,0,0,0,2,6
744495,Train,1,0,0,0,3,4
744777,Train,4,1,0,0,3,3
744792,Train,3,0,1,0,3,6
744854,Train,0,1,0,0,2,3
744942,Train,3,1,0,0,1,4
745031,Train,4,1,0,0,3,1
745078,Train,3,0,0,0,2,3
745134,Train,4,0,0,0,1,2
745180,Train,1,0,1,0,2,4
745519,Train,4,1,0,0,1,2
745525,Train,5,0,1,0,0,5
745579,Train,0,0,1,0,3,6
745588,Train,4,1,1,0,1,3
745607,Train,1,1,1,0,1,3
